timestamp,x,y,z
1403715272405398016,-1.32386,-0.749643,0.0494859
1403715272415295744,-1.28322,-0.789143,0.0648174
1403715272425405184,-0.938551,-0.857302,-0.155329
1403715272435308288,-0.0657788,-0.815327,-0.686111
1403715272445230592,-0.100225,-0.621681,-1.50648
1403715272455262976,0.548791,-0.294137,-2.16451
1403715272465343232,1.37498,-0.126042,-2.47054
1403715272475273984,2.07871,-0.0649228,-2.34049
1403715272485356800,2.72005,-0.142485,-2.28808
1403715272495321088,3.08663,-0.123918,-2.19457
1403715272505271808,3.29464,-0.0959388,-1.92992
1403715272515211776,3.87061,-0.427072,-1.57585
1403715272525400576,2.88524,-0.434904,-0.990621
1403715272535341312,2.5384,-0.43506,-1.02512
1403715272545219584,2.18279,-0.542843,-0.87863
1403715272555259392,1.16599,-0.473719,-0.566215
1403715272565244416,0.516038,-0.734283,-0.486758
1403715272575236352,0.214301,-0.811084,-0.335457
1403715272585246208,-0.179294,-0.937343,0.107944
1403715272595377920,-0.208727,-1.05946,0.478874
1403715272605266688,0.2362,-1.19151,0.483868
1403715272615330816,0.552576,-0.711466,-0.690339
1403715272625335552,0.880108,-0.32199,-1.35998
1403715272635257856,1.40503,-0.0306226,-1.94621
1403715272645228544,1.76787,-0.0606482,-1.92218
1403715272655236352,2.72766,-0.122743,-1.87039
1403715272665211136,3.60619,-0.23097,-1.81248
1403715272675284224,3.70606,-0.250732,-1.75298
1403715272685340416,3.71641,-0.200043,-1.89013
1403715272695302912,3.13644,0.135925,-1.96633
1403715272705327872,2.25059,0.162019,-1.63165
1403715272715287808,2.38122,0.292472,-1.93855
1403715272725598720,2.24421,0.389031,-2.31183
1403715272735313920,1.96383,0.484378,-2.60359
1403715272745241088,1.54954,0.462322,-2.72824
1403715272755374592,1.22717,0.434458,-2.7815
1403715272765227264,0.91149,0.480015,-2.93304
1403715272775233024,0.523348,0.455526,-2.9843
1403715272785302784,0.354688,0.36651,-2.84206
1403715272795680512,0.0484719,0.265286,-2.64856
1403715272805260544,-0.270965,0.207991,-2.48522
1403715272815303424,-0.379786,0.193329,-2.40056
1403715272825261056,-0.528519,0.172166,-2.25094
1403715272835232512,-0.612971,0.149103,-2.11996
1403715272845237248,-0.702953,0.16044,-1.91267
1403715272855409920,-0.671382,0.189372,-1.63276
1403715272865275136,-0.548488,0.165,-1.50228
