timestamp,x,y,z
1403636588867881216,3.9206,-0.798442,4.46792
1403636588918881280,3.90821,-0.804001,4.46587
1403636588968881408,3.89505,-0.81043,4.46277
1403636589019881216,3.87999,-0.81746,4.45938
1403636589069881088,3.86341,-0.824376,4.45683
1403636589167881216,3.82809,-0.841448,4.45173
1403636589218881280,3.80826,-0.852018,4.44915
1403636589268881408,3.78815,-0.862734,4.44679
1403636589316881152,3.76846,-0.872412,4.44522
1403636589366881280,3.74818,-0.88294,4.44286
1403636589467881216,3.70412,-0.902102,4.4376
1403636589517881344,3.68151,-0.910104,4.43449
1403636589568881152,3.65903,-0.918693,4.43065
1403636589619881472,3.63655,-0.92712,4.42679
1403636589667881216,3.61473,-0.935046,4.42276
1403636589716881152,3.59421,-0.945933,4.41655
1403636589768881408,3.57198,-0.953663,4.41241
1403636589819881216,3.55001,-0.962071,4.40775
1403636589868881152,3.52989,-0.969737,4.40314
1403636589919881216,3.50852,-0.977237,4.39782
1403636589967881216,3.48857,-0.983689,4.39184
1403636590019881216,3.47231,-0.988779,4.38766
1403636590070881280,3.45713,-0.994056,4.38254
1403636590119881472,3.4429,-0.998011,4.37785
1403636590219881216,3.42051,-1.00699,4.37132
1403636590268881408,3.41265,-1.01078,4.36957
1403636590319881216,3.40757,-1.01409,4.36844
1403636590367881216,3.40528,-1.01603,4.36841
1403636590419881216,3.4061,-1.01818,4.3683
1403636590569881088,3.42436,-1.01843,4.37164
1403636590619881472,3.43593,-1.01571,4.37491
1403636590671881216,3.44967,-1.01339,4.37802
1403636590720881152,3.46549,-1.01141,4.38087
1403636590768881408,3.48208,-1.00733,4.38478
1403636590866881280,3.51856,-0.99724,4.39171
1403636590921881088,3.5393,-0.990581,4.39425
1403636590966881280,3.55925,-0.983342,4.39755
1403636591017881344,3.58129,-0.97407,4.40098
1403636591067881472,3.60339,-0.965604,4.40397
1403636591119881472,3.62458,-0.954529,4.40841
1403636591220881152,3.66886,-0.936795,4.41427
1403636591267881472,3.68857,-0.927792,4.41779
1403636591320881408,3.7096,-0.919207,4.421
1403636591368881152,3.72787,-0.910355,4.42425
1403636591419881216,3.74556,-0.902015,4.42618
1403636591470881280,3.75994,-0.89168,4.42895
1403636591521881344,3.77372,-0.884769,4.42898
1403636591619881472,3.79374,-0.870384,4.42758
1403636591666881280,3.80102,-0.863993,4.42644
1403636591718881280,3.80779,-0.858457,4.4244
1403636591767881472,3.81249,-0.852786,4.42278
1403636591818881280,3.81577,-0.848761,4.42081
1403636591868881152,3.81746,-0.845826,4.41946
1403636591968881408,3.8197,-0.843017,4.41864
1403636592020881152,3.82097,-0.841573,4.4192
1403636592066881280,3.822,-0.838542,4.42106
1403636592117881344,3.82437,-0.834981,4.42298
1403636592166881280,3.82737,-0.829275,4.42592
1403636592217881088,3.83127,-0.822014,4.42906
1403636592267881472,3.83213,-0.805755,4.43783
1403636592318881280,3.83609,-0.795399,4.44216
1403636592368881152,3.8392,-0.783565,4.44759
1403636592469881344,3.84288,-0.759746,4.45851
1403636592518881280,3.84258,-0.748134,4.46399
1403636592569881088,3.84008,-0.736496,4.46989
1403636592619881472,3.82987,-0.714365,4.48374
1403636592721881344,3.81175,-0.69316,4.49573
1403636592770881280,3.79914,-0.68388,4.50045
1403636592820881408,3.78457,-0.675865,4.50392
1403636592869881344,3.7688,-0.669156,4.5067
1403636592920881152,3.74953,-0.662672,4.50955
1403636592967881216,3.72712,-0.650346,4.51702
1403636593021881344,3.70397,-0.650024,4.51548
1403636593067881472,3.68152,-0.652275,4.51268
1403636593167881216,3.6328,-0.665203,4.50465
1403636593218881280,3.60636,-0.67754,4.49816
1403636593268881408,3.57996,-0.692031,4.49144
1403636593319881216,3.55912,-0.720042,4.47634
1403636593418881280,3.51836,-0.761683,4.45797
1403636593467881216,3.50182,-0.782768,4.44876
1403636593517881344,3.48999,-0.80581,4.43763
1403636593566881280,3.48186,-0.828232,4.42575
1403636593618881280,3.47802,-0.848379,4.41461
1403636593667881216,3.47895,-0.867598,4.40269
1403636593716881152,3.48931,-0.901341,4.3799
1403636593769881344,3.49717,-0.913624,4.3705
1403636593917881344,3.5515,-0.9735,4.32523
1403636594019881216,3.58985,-0.972862,4.32384
1403636594068881152,3.6135,-0.979273,4.31982
1403636594118881280,3.63924,-0.98439,4.31704
1403636594167881216,3.66493,-0.986978,4.31627
1403636594219881216,3.69179,-0.989035,4.31559
1403636594267881472,3.71693,-0.987675,4.31659
1403636594316881152,3.74142,-0.97876,4.32129
1403636594368881152,3.76625,-0.966437,4.32706
1403636594418881280,3.78903,-0.951514,4.3337
1403636594469881344,3.81073,-0.933893,4.34161
1403636594521881344,3.83196,-0.914431,4.35055
1403636594568881152,3.85065,-0.892722,4.36053
1403636594619881472,3.86188,-0.856475,4.3805
1403636594719881216,3.88613,-0.810207,4.40211
1403636594768881408,3.89176,-0.788846,4.41239
1403636594819881216,3.89216,-0.769184,4.42176
1403636594866881280,3.88659,-0.752474,4.42962
1403636594918881280,3.87493,-0.737253,4.43567
1403636595068881152,3.7998,-0.690501,4.45651
1403636595218881280,3.70089,-0.703195,4.44407
1403636595318881280,3.63093,-0.718215,4.43267
1403636595368881152,3.59977,-0.729643,4.42624
1403636595420881152,3.57291,-0.744741,4.41681
1403636595466881280,3.55161,-0.758601,4.4089
1403636595520881152,3.53292,-0.772821,4.40124
1403636595570881280,3.52248,-0.787539,4.39325
1403636595620881408,3.51793,-0.8008,4.38624
1403636595667881216,3.52013,-0.812109,4.3799
1403636595866881280,3.59921,-0.882604,4.33056
1403636596019881216,3.67368,-0.86856,4.33257
1403636596069881088,3.7053,-0.876827,4.32363
1403636596121881344,3.73332,-0.88051,4.31918
1403636596169881344,3.75752,-0.886338,4.31395
1403636596219881216,3.77803,-0.892748,4.30935
1403636596270881280,3.79358,-0.901812,4.30386
1403636596319881216,3.80286,-0.912552,4.29891
1403636596369881344,3.80658,-0.927431,4.29289
1403636596420881152,3.80347,-0.943831,4.28867
1403636596667881216,3.74946,-1.06003,4.26044
1403636596718881280,3.74062,-1.09092,4.24852
1403636596768881408,3.72834,-1.10516,4.24574
1403636596820881408,3.71768,-1.11732,4.24278
1403636596869881344,3.70989,-1.12485,4.24024
1403636596920881152,3.70386,-1.1276,4.23911
1403636596970881280,3.69997,-1.1253,4.23918
1403636597018881280,3.69776,-1.1186,4.24115
1403636597070881280,3.69683,-1.10744,4.24472
1403636597121881344,3.69095,-1.07637,4.26096
1403636597218881280,3.69058,-1.03017,4.28041
1403636597267881472,3.69073,-1.00292,4.29266
1403636597318881280,3.69153,-0.97569,4.30533
1403636597369881344,3.69214,-0.948425,4.31972
1403636597419881216,3.69203,-0.922986,4.33454
1403636597468881408,3.6798,-0.869686,4.36874
1403636597519881216,3.6769,-0.844402,4.3841
1403636597567881472,3.67245,-0.821119,4.3978
1403636597669881344,3.65848,-0.776339,4.42306
1403636597766881280,3.64153,-0.748799,4.43647
1403636597817881344,3.62959,-0.736054,4.4427
1403636597867881216,3.62022,-0.736795,4.44037
1403636597917881344,3.61064,-0.74168,4.43656
1403636597967881216,3.60223,-0.750144,4.43124
1403636598017881344,3.59575,-0.761794,4.42425
1403636598067881472,3.59109,-0.774844,4.41664
1403636598116881408,3.58818,-0.788311,4.40876
1403636598217881088,3.59512,-0.835648,4.37796
1403636598267881472,3.59831,-0.850252,4.3677
1403636598320881408,3.60284,-0.863854,4.35672
1403636598369881344,3.60829,-0.874644,4.34586
1403636598420881152,3.61382,-0.882794,4.33492
1403636598470881280,3.61969,-0.887028,4.32587
1403636598520881152,3.62728,-0.893425,4.31356
1403636598568881152,3.63191,-0.889788,4.30724
1403636598670881280,3.63957,-0.872269,4.29929
1403636598719881216,3.64224,-0.859102,4.29848
1403636598767881472,3.64434,-0.845111,4.29805
1403636598819881216,3.64645,-0.829523,4.29723
1403636598866881280,3.6471,-0.812419,4.29716
1403636598967881216,3.64571,-0.769059,4.29739
1403636599018881280,3.64666,-0.751812,4.29211
1403636599068881152,3.64712,-0.735486,4.28613
1403636599118881280,3.64689,-0.719393,4.28017
1403636599166881280,3.64699,-0.706231,4.27312
1403636599218881280,3.64717,-0.693148,4.26803
1403636599269881344,3.64725,-0.680389,4.26511
1403636599318881280,3.64877,-0.673283,4.26001
1403636599419881216,3.64969,-0.660845,4.25109
1403636599469881344,3.64973,-0.655164,4.24714
1403636599566881280,3.64724,-0.644346,4.24036
1403636599618881280,3.64518,-0.638978,4.23747
1403636599718881280,3.64163,-0.62833,4.23385
1403636599768881408,3.64124,-0.625009,4.23108
1403636599819881216,3.64085,-0.62163,4.22824
1403636599868881152,3.64178,-0.61966,4.22619
1403636599917881344,3.64349,-0.62019,4.22434
1403636599966881280,3.64571,-0.62242,4.22153
1403636600019881216,3.64712,-0.623014,4.21961
1403636600068881152,3.64842,-0.623235,4.21887
1403636600167881216,3.64946,-0.622361,4.21829
1403636600217881088,3.65087,-0.621171,4.2175
1403636600268881408,3.65198,-0.621598,4.21692
1403636600319881216,3.65226,-0.621464,4.2169
1403636600367881216,3.65217,-0.621408,4.21678
1403636600469881344,3.65266,-0.622017,4.21611
1403636600567881472,3.65263,-0.62202,4.2161
1403636600618881280,3.65268,-0.622001,4.2161
1403636600669881344,3.65272,-0.622014,4.21614
1403636600718881280,3.6527,-0.622011,4.21613
1403636600769881344,3.65273,-0.621997,4.21612
1403636600870881280,3.6527,-0.622018,4.21613
1403636600921881088,3.65275,-0.621994,4.21613
1403636600967881216,3.65276,-0.621994,4.21613
1403636601018881280,3.65275,-0.621986,4.21611
1403636601067881472,3.65271,-0.621984,4.2161
1403636601120881408,3.65273,-0.622007,4.21613
1403636601220881152,3.65265,-0.622014,4.2161
1403636601269881344,3.65271,-0.622011,4.21613
1403636601319881216,3.65275,-0.621999,4.21614
1403636601369881344,3.65269,-0.622044,4.21616
1403636601469881344,3.65271,-0.622021,4.21614
1403636601520881152,3.65273,-0.622005,4.21613
1403636601569881088,3.65266,-0.622022,4.21612
1403636601619881472,3.65233,-0.621307,4.21673
1403636601666881280,3.65239,-0.621278,4.21673
1403636601717881088,3.65231,-0.621325,4.21675
1403636601766881280,3.65242,-0.621269,4.21673
1403636601818881280,3.65267,-0.622058,4.21617
1403636601918881280,3.65241,-0.621287,4.21675
1403636601967881216,3.65264,-0.622074,4.21617
1403636602018881280,3.65238,-0.621285,4.21673
1403636602068881152,3.65237,-0.621284,4.21673
1403636602119881472,3.65237,-0.621289,4.21674
1403636602216881152,3.65242,-0.621289,4.21676
1403636602266881280,3.65238,-0.621294,4.21674
1403636602316881152,3.65237,-0.621283,4.21672
1403636602366881280,3.65238,-0.621294,4.21674
1403636602419881216,3.65237,-0.621296,4.21674
1403636602466881280,3.65245,-0.621286,4.21677
1403636602518881280,3.65241,-0.621301,4.21677
1403636602567881472,3.65272,-0.622029,4.21616
1403636602667881216,3.6524,-0.621281,4.21674
1403636602718881280,3.65241,-0.621278,4.21674
1403636602771881216,3.65246,-0.621288,4.21678
1403636602820881408,3.65245,-0.621275,4.21676
1403636602921881088,3.65246,-0.621286,4.21678
1403636602969881344,3.6524,-0.621305,4.21677
1403636603020881152,3.65243,-0.621289,4.21676
1403636603070881280,3.65244,-0.621299,4.21678
1403636603118881280,3.65273,-0.622078,4.21622
1403636603219881216,3.6527,-0.622043,4.21616
1403636603318881280,3.65246,-0.621292,4.21678
1403636603368881152,3.65246,-0.621324,4.21682
1403636603420881152,3.65277,-0.622061,4.21622
1403636603471881472,3.65245,-0.621312,4.2168
1403636603521881344,3.65243,-0.621345,4.21684
1403636603568881152,3.65244,-0.621322,4.21681
1403636603669881344,3.65246,-0.621332,4.21683
1403636603768881408,3.65245,-0.621305,4.21679
1403636603819881216,3.65245,-0.62131,4.2168
1403636603867881216,3.65246,-0.621332,4.21683
1403636603918881280,3.65276,-0.622115,4.21629
1403636603968881408,3.65245,-0.621332,4.21683
1403636604019881216,3.65243,-0.621331,4.21682
1403636604068881152,3.65246,-0.621374,4.21689
1403636604118881280,3.65242,-0.621318,4.2168
1403636604217881088,3.65241,-0.621335,4.21681
1403636604267881472,3.65273,-0.622101,4.21625
1403636604318881280,3.65249,-0.621361,4.21689
1403636604368881152,3.65275,-0.622063,4.21621
1403636604418881280,3.65243,-0.621312,4.2168
1403636604468881408,3.65249,-0.621355,4.21688
1403636604517881344,3.65239,-0.621318,4.21678
1403636604568881152,3.6525,-0.621335,4.21686
1403636604618881280,3.65245,-0.621348,4.21685
1403636604720881152,3.65245,-0.62132,4.21681
1403636604768881408,3.65242,-0.621318,4.2168
1403636604820881408,3.65248,-0.621299,4.21681
1403636604870881280,3.65245,-0.62135,4.21685
1403636604970881280,3.65248,-0.621305,4.21681
1403636605021881344,3.65244,-0.621315,4.2168
1403636605070881280,3.65278,-0.622062,4.21623
1403636605120881408,3.65249,-0.62131,4.21682
1403636605168881152,3.65245,-0.621319,4.21681
1403636605218881280,3.65278,-0.622083,4.21626
1403636605268881408,3.65248,-0.62131,4.21682
1403636605318881280,3.65248,-0.621321,4.21683
1403636605368881152,3.65246,-0.621298,4.21679
1403636605467881216,3.6525,-0.621336,4.21686
1403636605518881280,3.65279,-0.62205,4.21622
1403636605568881152,3.65248,-0.621283,4.21678
1403636605619881472,3.65246,-0.621345,4.21685
1403636605719881216,3.65247,-0.621343,4.21685
1403636605769881344,3.65248,-0.621322,4.21683
1403636605818881280,3.65238,-0.621298,4.21675
1403636605870881280,3.65249,-0.621322,4.21684
1403636605919881216,3.65274,-0.622074,4.21623
1403636605967881216,3.65241,-0.621324,4.2168
1403636606020881152,3.65243,-0.621346,4.21684
1403636606070881280,3.65244,-0.621299,4.21678
1403636606166881280,3.65244,-0.62131,4.21679
1403636606217881088,3.65274,-0.62206,4.21621
1403636606268881408,3.65247,-0.621314,4.21682
1403636606318881280,3.65246,-0.621334,4.21684
1403636606368881152,3.65276,-0.622052,4.21621
1403636606468881408,3.65243,-0.621311,4.21679
1403636606518881280,3.65275,-0.622085,4.21625
1403636606567881472,3.65247,-0.62132,4.21682
1403636606619881472,3.65246,-0.621334,4.21684
1403636606670881280,3.65276,-0.622058,4.21622
1403636606716881152,3.65277,-0.622085,4.21626
1403636606767881472,3.65277,-0.622071,4.21624
1403636606868881152,3.65248,-0.62131,4.21682
1403636606919881216,3.6525,-0.621287,4.2168
1403636606967881216,3.6525,-0.62129,4.2168
1403636607017881344,3.65281,-0.62204,4.21622
1403636607066881280,3.65279,-0.622047,4.21621
1403636607118881280,3.65276,-0.622096,4.21627
1403636607218881280,3.65276,-0.622054,4.21621
1403636607269881344,3.65278,-0.622065,4.21623
1403636607319881216,3.6525,-0.621313,4.21683
1403636607366881280,3.65246,-0.62133,4.21683
1403636607471881472,3.65243,-0.6213,4.21678
1403636607521881344,3.65248,-0.621325,4.21684
1403636607620881408,3.65245,-0.62132,4.21681
1403636607670881280,3.65245,-0.621303,4.2168
1403636607721881344,3.65246,-0.621318,4.21682
1403636607768881408,3.65251,-0.621303,4.21682
1403636607819881216,3.65244,-0.621311,4.2168
1403636607868881152,3.65245,-0.62131,4.2168
1403636607918881280,3.65247,-0.621321,4.21682
1403636607968881408,3.65246,-0.621325,4.21682
1403636608019881216,3.65247,-0.621319,4.21683
1403636608068881152,3.65275,-0.622057,4.21621
1403636608118881280,3.65252,-0.621299,4.21683
1403636608218881280,3.65248,-0.621295,4.2168
1403636608268881408,3.65243,-0.621314,4.2168
1403636608318881280,3.65245,-0.621312,4.21681
1403636608368881152,3.65276,-0.622067,4.21623
1403636608419881216,3.65274,-0.62206,4.21621
1403636608469881344,3.65247,-0.6213,4.2168
1403636608521881344,3.65245,-0.621335,4.21683
1403636608566881280,3.65281,-0.62207,4.21625
1403636608669881344,3.65247,-0.621298,4.2168
1403636608720881152,3.65243,-0.621334,4.21682
1403636608766881280,3.65247,-0.621334,4.21684
1403636608820881408,3.65277,-0.622051,4.21621
1403636608870881280,3.65272,-0.622064,4.2162
1403636608970881280,3.65243,-0.621338,4.21683
1403636609021881344,3.65248,-0.621327,4.21684
1403636609070881280,3.65276,-0.622056,4.21621
1403636609121881344,3.65246,-0.621315,4.21681
1403636609169881344,3.65248,-0.621325,4.21684
1403636609220881152,3.65246,-0.621305,4.2168
1403636609270881280,3.65277,-0.622046,4.2162
1403636609319881216,3.65246,-0.621329,4.21683
1403636609420881152,3.65247,-0.621327,4.21684
1403636609470881280,3.65245,-0.621299,4.21679
1403636609517881344,3.65275,-0.622058,4.21621
1403636609567881472,3.65277,-0.622075,4.21624
1403636609620881408,3.65247,-0.62133,4.21684
1403636609720881152,3.65276,-0.622066,4.21623
1403636609766881280,3.65249,-0.621352,4.21688
1403636609818881280,3.65249,-0.621344,4.21686
1403636609867881216,3.65247,-0.621343,4.21685
1403636609916881408,3.65271,-0.62208,4.21622
1403636609966881280,3.65244,-0.621381,4.21689
1403636610019881216,3.65275,-0.622054,4.21621
1403636610069881088,3.65277,-0.622108,4.21629
1403636610117881344,3.65244,-0.621342,4.21684
1403636610167881216,3.65273,-0.622084,4.21623
1403636610219881216,3.65237,-0.6214,4.21688
1403636610318881280,3.6524,-0.62138,4.21686
1403636610367881216,3.65236,-0.621408,4.21688
1403636610418881280,3.65265,-0.622066,4.21617
1403636610467881216,3.65263,-0.622047,4.21613
1403636610518881280,3.65248,-0.621282,4.21678
1403636610568881152,3.65252,-0.62126,4.21677
1403636610619881472,3.65246,-0.621286,4.21678
1403636610719881216,3.65236,-0.621221,4.21664
1403636610767881472,3.65248,-0.621323,4.21683
1403636610820881408,3.65238,-0.621273,4.21672
1403636610870881280,3.65254,-0.621975,4.216
1403636610919881216,3.65228,-0.621245,4.21663
1403636610968881408,3.6527,-0.621924,4.21601
1403636611020881152,3.6528,-0.621979,4.21613
1403636611068881152,3.65268,-0.621938,4.21602
1403636611119881472,3.65259,-0.621926,4.21596
1403636611219881216,3.65269,-0.621976,4.21607
1403636611268881408,3.65265,-0.621923,4.21598
1403636611319881216,3.65271,-0.621923,4.21602
1403636611368881152,3.65278,-0.621919,4.21605
1403636611468881408,3.6523,-0.621218,4.21661
1403636611521881344,3.65256,-0.621919,4.21593
1403636611566881280,3.65271,-0.621934,4.21603
1403636611620881408,3.65325,-0.621631,4.21593
1403636611668881152,3.65326,-0.621586,4.21587
1403636611718881280,3.65315,-0.621591,4.21582
1403636611768881408,3.65318,-0.621615,4.21587
1403636611819881216,3.65319,-0.621627,4.21589
1403636611921881088,3.65318,-0.621586,4.21583
1403636611968881408,3.65321,-0.621585,4.21585
1403636612018881280,3.65331,-0.62162,4.21594
1403636612069881088,3.6532,-0.62162,4.21589
1403636612118881280,3.65313,-0.621568,4.21578
1403636612219881216,3.65294,-0.620835,4.21645
1403636612269881344,3.65282,-0.620831,4.21638
1403636612318881280,3.65275,-0.620823,4.21634
1403636612366881280,3.65319,-0.621551,4.21579
1403636612418881280,3.65302,-0.620845,4.21651
1403636612468881408,3.65323,-0.62158,4.21585
1403636612518881280,3.65324,-0.621524,4.21578
1403636612567881472,3.65321,-0.621587,4.21585
1403636612668881152,3.65325,-0.621555,4.21583
1403636612719881216,3.6532,-0.62158,4.21583
1403636612767881472,3.65328,-0.621551,4.21584
1403636612817881344,3.65295,-0.620846,4.21647
1403636612867881216,3.65326,-0.621598,4.21589
1403636612967881216,3.65291,-0.620847,4.21645
1403636613020881152,3.65327,-0.621596,4.21589
1403636613070881280,3.65331,-0.621599,4.21592
1403636613121881344,3.65327,-0.621612,4.21591
1403636613220881152,3.65291,-0.620917,4.21654
1403636613270881280,3.65296,-0.620889,4.21653
1403636613318881280,3.65289,-0.620923,4.21654
1403636613367881216,3.65298,-0.620859,4.2165
1403636613418881280,3.65302,-0.620893,4.21657
1403636613470881280,3.65296,-0.620905,4.21655
1403636613517881344,3.65297,-0.620865,4.2165
1403636613570881280,3.65292,-0.620902,4.21653
1403636613670881280,3.65329,-0.62164,4.21595
1403636613720881152,3.653,-0.620895,4.21656
1403636613766881280,3.65325,-0.621644,4.21594
1403636613820881408,3.65325,-0.62166,4.21596
1403636613869881344,3.65331,-0.62167,4.21601
1403636613921881088,3.65297,-0.62092,4.21658
1403636613969881344,3.65295,-0.620891,4.21653
1403636614066881280,3.653,-0.620891,4.21655
1403636614117881344,3.65328,-0.621666,4.21599
1403636614216881152,3.65295,-0.620896,4.21654
1403636614266881280,3.65299,-0.620923,4.21659
1403636614318881280,3.65295,-0.620897,4.21653
1403636614368881152,3.65295,-0.620888,4.21653
1403636614420881152,3.65299,-0.620888,4.21654
1403636614467881216,3.65331,-0.621647,4.21598
1403636614520881152,3.65296,-0.620903,4.21655
1403636614567881472,3.65293,-0.620884,4.21651
1403636614616881408,3.65295,-0.620918,4.21656
1403636614716881152,3.65299,-0.620895,4.21655
1403636614768881408,3.65299,-0.620915,4.21658
1403636614818881280,3.65294,-0.620875,4.2165
1403636614867881216,3.65295,-0.620923,4.21657
1403636614968881408,3.65296,-0.620874,4.21651
1403636615018881280,3.65297,-0.620902,4.21655
1403636615067881472,3.65299,-0.620889,4.21654
1403636615119881472,3.65294,-0.620881,4.21651
1403636615220881152,3.65294,-0.620869,4.21649
1403636615268881408,3.65297,-0.620878,4.21652
1403636615319881216,3.65334,-0.621647,4.21599
1403636615366881280,3.65293,-0.620851,4.21647
1403636615420881152,3.65297,-0.620918,4.21657
1403636615470881280,3.65292,-0.620892,4.21651
1403636615521881344,3.65296,-0.620903,4.21655
1403636615566881280,3.65297,-0.620893,4.21654
1403636615668881152,3.65298,-0.620886,4.21653
1403636615720881152,3.65294,-0.620908,4.21655
1403636615769881344,3.65292,-0.620895,4.21652
1403636615820881408,3.65294,-0.62088,4.21651
1403636615870881280,3.65325,-0.621633,4.21593
1403636615967881216,3.65292,-0.620887,4.21651
1403636616019881216,3.653,-0.620891,4.21655
1403636616069881088,3.65289,-0.620898,4.2165
1403636616121881344,3.653,-0.620891,4.21655
1403636616169881344,3.65294,-0.6209,4.21653
1403636616219881216,3.65297,-0.620873,4.21651
1403636616268881408,3.65298,-0.620889,4.21654
1403636616319881216,3.65292,-0.620926,4.21656
1403636616368881152,3.65294,-0.620877,4.21651
1403636616468881408,3.65293,-0.620894,4.21652
1403636616520881152,3.65296,-0.620892,4.21653
1403636616569881088,3.65295,-0.620907,4.21655
1403636616620881408,3.65296,-0.620889,4.21653
1403636616720881152,3.65296,-0.620919,4.21657
1403636616769881344,3.65298,-0.620878,4.21652
